created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Label
2023-10-18 13:51:59+00:00,1714640472235262172, seru nih ganjar tegak lurus ke mega ayah tegak lurus ke jokowi anies tegak lurus ke rakyat  gelar tiker ,6,132,55,417,in,1006827831995711488,1714611596759306311,ekowboy2,https://twitter.com/ekowboy2/status/1714640472235262172,Netral
2023-10-18 13:47:43+00:00,1714639397335740503,mahfud md effect tokoh besar madura langsung nyebrang dari amin ke ganjar   pilihan yg tepat  httpstcocvkhspgxw,3,106,174,915,in,84221579,1714639397335740503,narkosun,https://twitter.com/narkosun/status/1714639397335740503,Netral
2023-10-18 13:44:55+00:00,1714638691228877027,temanku loyalis ganjar sejati yang terkasih perjalanan masih panjang siapkan hati dan mental yang kuat menjaga kemungkinan kalau ada drama lainnya yang masih menyusul semoga tidak ada lagi drama lanjutan yang menyusul,2,8,31,153,in,821859629034409985,1714638691228877027,KakekHalal,https://twitter.com/KakekHalal/status/1714638691228877027,Negatif
2023-10-18 13:27:06+00:00,1714634207958388755,mukanya adem gesturenya santai pesannya penuh kedamaian yuk bisa yuk ikutin gaya ganjar ganjarjagademokrasi httpstcoertoitwz,2,10,30,191,in,980685208969031680,1714634207958388755,SantorinisSun,https://twitter.com/SantorinisSun/status/1714634207958388755,Netral
2023-10-18 13:24:25+00:00,1714633534856691816,adian napitupulu  besok kamis  oktober  pasangan ganjar mahfud akan mendaftarkan diri ke kpu  diantar gabungan an kelompok relawan dengan jumlah peserta sealaihim   httpstcocrchmmlw httpstcocmghmknu,2,3,49,275,in,2542665199,1714633534856691816,YRadianto,https://twitter.com/YRadianto/status/1714633534856691816,Netral
2023-10-18 13:16:30+00:00,1714631541177892964,doa tulus nelayan indramayu untuk ganjar mahfudsemoga semesta merestui  nelayan indramayu siap menangkan ganjar mahfud ganjarmahfud httpstcofqgybni,2,4,50,219,in,1159475566069731331,1714631541177892964,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1714631541177892964,Netral
2023-10-18 13:14:31+00:00,1714631043553054808,acara ganjar pranowo pesta rakyat jakarta utara berlangsung secara meriah dan spektakuler ndx aka salah satu pengisi acara sangat maksimal dalam menampilkan penampilan terbaiknya   begitu pula dengan puluhan ribuan penonton yang hadir tampak begitu bersemangat dan tidak lelah httpstcooseotlfhz,0,3,17,130,in,153407983,1714631043553054808,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1714631043553054808,Netral
2023-10-18 13:09:00+00:00,1714629652512485428,teruntuk generasi muda bangsa  jika kalian ingin  indonesia maju  bebas korupsi  bebas dari kaum intoleran  pendidikan yang lebih baik  pemerintah bersih dan berwibawa maka pilih paslon capres  cawapres  ganjar pranowo  mahfud md mereka berdua sudah teruji  salam  httpstconurxfoqkwy,2,13,37,116,in,1362017926304309248,1714629652512485428,OmpungGuru,https://twitter.com/OmpungGuru/status/1714629652512485428,Netral
2023-10-18 13:03:46+00:00,1714628335295148431,tokoh besar madura h rawi langsung tinggalkan amin pasca dideklarasikannya pak mahfud md sebagai cawapres pak ganjar pranowo   mantap  orang baik pilih orang baik httpstcopzbyzgezwq,4,24,104,399,in,1279643013455605760,1714628335295148431,Cintada16,https://twitter.com/Cintada16/status/1714628335295148431,Netral
2023-10-18 13:03:28+00:00,1714628260007674062,kriteria cawapres prabowo oleh hariqo satria  ganjar itu kiri anies itu kanan prabowo ditengah prabowo adalah titik temu dan pemersatu  bagaimana dgn cawapres nah cawapresnya anies itu muhaimin sedangkan cawapresnya ganjar itu mahfud semua memahami bahwa muhaimin dan httpstcoheedbquw,6,61,43,152,in,222348442,1714628260007674062,hariqosatria,https://twitter.com/hariqosatria/status/1714628260007674062,Netral
2023-10-18 12:54:50+00:00,1714626088255758338,  orang baik pilih orang baik  pasca dideklarasikannya mahfud md sebagai cawapres dari ganjar pranowo tokoh besar madura h rawi langsung tinggalkan amin    diungkapkannya bahwa jikalau orang madura mendapat kerepotan maka semua harus ikut repot sbg httpstcokauxmeagb,0,9,56,154,in,1375462822285516820,1714626088255758338,B1nt4ng_K1r4r4,https://twitter.com/B1nt4ng_K1r4r4/status/1714626088255758338,Netral
2023-10-18 12:43:36+00:00,1714623261148168245,kisah mahfud md bongkar aliran transaksi janggal kemenkeu rp  triliun sebelum jadi cawapres ganjar pranowo httpstcoyyqabzgd tempobisnis,40,230,97,264,in,18129942,1714623261148168245,tempodotco,https://twitter.com/tempodotco/status/1714623261148168245,Netral
2023-10-18 12:42:40+00:00,1714623028334838016,mahfud md resmi diumumkan sebagai calon wakil presiden ri berpasangan dengan calon presiden ganjar pranowo dalam kontestasi pemilihan umum  mendatang httpstcokvjbujdib,10,67,82,620,in,153407983,1714623028334838016,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1714623028334838016,Netral
2023-10-18 12:35:15+00:00,1714621162251256091,intelektual nu asal madura  ikut bangga atas penunjukan menko polhukam   menjadi cawapres    semoga pak mahfud md bisa  melengkapi sosok pak ganjar untuk meneruskan kerjakerja presiden  ke depan   httpstcowddcwlinw,6,12,58,216,in,1374686160748830724,1714621162251256091,DS_yantie,https://twitter.com/DS_yantie/status/1714621162251256091,Netral
2023-10-18 12:28:15+00:00,1714619400974901390, bangga mendukung ganjar  mahfud  tokoh nahdlatul ulama nu asal madura islah bahrawi mengatakan bangga setelah pak  di pilih sebagai cawapres  sebagai sesama orang madura dya menilai sosok mahfud md yang berintegritas dalam penegakan httpstcoshmpwtq,8,32,93,303,in,435004096,1714619400974901390,Aryprasetyo85,https://twitter.com/Aryprasetyo85/status/1714619400974901390,Netral
2023-10-18 12:24:14+00:00,1714618386716737643,mari bergerak bersama mewujudkan seluruh mimpi anak bangsa di manapun berada tanpa terkecuali bismillah httpstcovtqozesob,640,1831,3565,8105,in,109762193,1714618386716737643,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1714618386716737643,Netral
2023-10-18 12:18:49+00:00,1714617025472135669,mantap tenan begitu megawati mengumumkan nama profesor mahmud md sebagai calon wakil presiden  cawapres  ganjar pranowo tokoh besar madura yang juga ketua umum ikama pusat h muhammad rawi dari mendukung amin langsung pindah haluan menyatakan dukungannya pada mantan gubernur httpstcorfnshvhz,5,18,67,384,in,731376028585594880,1714617025472135669,SimanjuntakElly,https://twitter.com/SimanjuntakElly/status/1714617025472135669,Netral
2023-10-18 12:16:40+00:00,1714616485111623842,ganjar mahfud  prabowo et imbang ganjar mahfud  prabowo  gibran win anies putaran kedua  kuat nego untuk beberapa kursi pindahin voters  indonesian politics game theory,0,32,18,189,in,1361502222840864768,1714616485111623842,timothyronald22,https://twitter.com/timothyronald22/status/1714616485111623842,Positif
2023-10-18 12:15:41+00:00,1714616235252740118,bukan hanya ebong akar rumput yang gemesin ebong di tingkat atas juga gak kalah lucu dan gemesinnya   gibran kan masih kader pdip dan sering mengatakan siap menangkan ganjar pranowo jadi presiden kenapa sekarang malah bertanya lagi  sudah pasti dia siap httpstcoqbibcnx,8,37,43,188,in,1276794185425670144,1714616235252740118,AnakLolina2,https://twitter.com/AnakLolina2/status/1714616235252740118,Netral
2023-10-18 12:05:07+00:00,1714613575564829180,anies        hmi mpo cak imin pmii  ganjar      gmni mahfud   hmi dipo  prabowo militer  pengusahaawowkwok  latar belakang jagoan ,10,90,41,254,in,188194869,1714613575564829180,Adiprayitno_20,https://twitter.com/Adiprayitno_20/status/1714613575564829180,Netral
2023-10-18 12:03:55+00:00,1714613274338275405,ganjar  mahfud ini pasangan aktivis bukan pebisnis internal pdip juga lebih suka jadi makelar dari pada bisnis khas aktivis kalau dah di kekuasan dukungan ln lumayan khususnya tiongkok   kalau grup korporasi itu ada di koalisinya ps jika ps ambil et ya makin jauh,4,44,45,279,in,1116041282126618624,1714613274338275405,MinmonPS7,https://twitter.com/MinmonPS7/status/1714613274338275405,Netral
2023-10-18 11:57:57+00:00,1714611773750591620,mahfud md cawapres tokoh besar madura h rawi langsung tinggalkan amin   beberapa hari sebelum pengumuman cawapres ganjar pranowo h rawi dalam berbagai forum memang menegaskan dirinya sebagai pendukung amin otomatis akan pindah ke siapapun capres yang memilih mahfud md httpstcoudbshx,0,6,47,159,in,1316243860280889345,1714611773750591620,elsaday__,https://twitter.com/elsaday__/status/1714611773750591620,Netral
2023-10-18 11:56:18+00:00,1714611357809881593,ganjar  mahfud pilihan yang tepat untuk indonesia  pengamat ekonomi halim alamsyah menilai pasangan capres dan cawapres  dan  ada pilihan yang tepat untuk memimpin indonesia kedepannya  pak ganjar dan pak mahfud akan membuat situasi ekonomi dan httpstcordsulfrv,7,2,53,171,in,435004096,1714611357809881593,Aryprasetyo85,https://twitter.com/Aryprasetyo85/status/1714611357809881593,Netral
2023-10-18 11:48:04+00:00,1714609285840396473,mahfud md dengan mantap menyampaikan keyakinannya bahwa ganjar pranowo adalah figur pemimpin yang sangat diperlukan oleh indonesia dalam pilpres    mahfud melihat dalam ganjar seorang pemimpin yang benarbenar merakyat dan tak takut untuk memperbaiki ketidaksempurnaan httpstcozyvyhyhx,1,6,72,283,in,382522068,1714609285840396473,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1714609285840396473,Netral
2023-10-18 11:44:57+00:00,1714608501430137125,mahfud md mengaku tidak mengeluarkan uang sepeserpun untuk jadi bakal calon wakil presiden pendamping ganjar pranowo ia membantah anggapan bahwa harus ada duit yang disetor ke pimpinan partai untuk jadi cawapres  orang baik pilih orang baik httpstcojoqayxsh,1,5,43,137,in,2695463725,1714608501430137125,triwul82,https://twitter.com/triwul82/status/1714608501430137125,Netral
2023-10-18 11:39:50+00:00,1714607213531271233,sikap ambigu  plin plan  diam malumalu kucing   kalau emang tegak lurus bersama pdip dan dukung ganjar   mestinya konsisten tolak wacana prabowo    bukan malah di abu  abu  nyambut wowo saat relawan dukung ps trus berdalih saya tak bisa larang orang dukung pak,11,124,49,330,in,972357839279673344,1714607213531271233,FaGtng,https://twitter.com/FaGtng/status/1714607213531271233,Netral
2023-10-18 11:39:19+00:00,1714607085240066340,mahfud md cawapres ganjar pranowo puan maharani itu membuat pdi perjuangan semakin optimistis menang satu putaran  ketua dpp pdi perjuangan puan maharani optimistis pasangan ganjar pranowomahfud md bisa menang satu putaran di pilpres    puan maharani harapkan semua elemen httpstcodhnbmm,5,54,96,498,in,153407983,1714607085240066340,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1714607085240066340,Netral
2023-10-18 11:33:57+00:00,1714605734237982918,kenapa md bkn mmd mahfud md cawapresnya pak ganjar pranowohehe   sering majang langit  krn  langit itu sangat menginspirasi  beri terang dan hangat tanpa diskriminasi  beri bukti tinggi megah tiadatandingantanpa mesti koar  salammd httpstcorvgqzpsxq,1,14,25,152,in,1300795690549796866,1714605734237982918,Maria_Dzadina,https://twitter.com/Maria_Dzadina/status/1714605734237982918,Netral
2023-10-18 11:33:18+00:00,1714605572417527957,gw nulis gini ada dasarnya  banyak teman gw yg dulu benci  ato teman yg dulunya benci  sekarang malah bersatu    itu tandanya pasangan ini saling membesarkan    klu ganjar mahfut  blom gw temukan org yg anti ganjar berbalik suka gegara mahfut masuk,6,26,74,273,in,1682627008017350657,1714605572417527957,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1714605572417527957,Netral
2023-10-18 11:24:39+00:00,1714603392390320422,mahfud md mengaku tak keluarkan uang sepeser pun jadi bakal cawapres ganjar pranowo httpstcomubylojc,15,95,16,152,in,71436318,1714603392390320422,KompasTV,https://twitter.com/KompasTV/status/1714603392390320422,Netral
2023-10-18 11:25:06+00:00,1714603508115386454,salam satu suara ganjar pilihan kita orang baik pilih orang baik httpstcovlodlarnu,1,7,55,217,in,1868379883,1714603508115386454,PopyRgp,https://twitter.com/PopyRgp/status/1714603508115386454,Netral
2023-10-18 11:28:54+00:00,1714604462277632239,inilah yg membuat kami semakin mantab dukung ganjar mahfud orang baik dukung orang baik  prof  tdk dipungut biaya sepeserpun guys terharu banget akuya allah ini koalisi bener demi bangsa dan negara  koalisi partaiamp relawan yg memilih pemimpin krn kualitas httpstcougqwmjyqiz,0,5,50,121,in,91185042,1714604462277632239,siticeriaselalu,https://twitter.com/siticeriaselalu/status/1714604462277632239,Netral
2023-10-18 11:23:02+00:00,1714602986813722669,mahfud md dipilih sebagai bakal cawapres pendamping ganjar pranowo  menteri koordinator politik hukum dan keamanan menko polhukam mahfud md dipilih sebagai bakal cawapres pendamping ganjar pranowo  mahfud md menerima piagam kesepakatan sebagai bacawapres pendamping ganjar httpstcoxmxjogsoq,3,11,55,253,in,153407983,1714602986813722669,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1714602986813722669,Netral
2023-10-18 11:19:14+00:00,1714602029904224362,lom kampanye aja udh kyk gini apalagi klo udh kampanye kyknya ganjar  mahfud bakalan dpt  lebih suara rakyat indonesia nih  httpstcoxfzpuple,32,399,186,986,in,1126547830754107392,1714602029904224362,M45Broo,https://twitter.com/M45Broo/status/1714602029904224362,Netral
2023-10-18 11:11:25+00:00,1714600062440087623,senang lihat pendukung ganjar hari ini bergembira dengan mahfud setelah lebih dari beberapa minggu terakhir mereka marah melakukan tehnik serangan masif  kita berharap kedepannya politik kegembiraan ini bisa dipertahankan terus karena jika yakin menang maka santuy lah,12,102,61,650,in,46651600,1714600062440087623,kurawa,https://twitter.com/kurawa/status/1714600062440087623,Netral
2023-10-18 11:06:33+00:00,1714598837401374947,bukti mahput cuma tong kosong  dari deklarasi  blom satupun gw lihat akun  yg tadinya gk suka ganjar tp gegara mahfud masuk dia jadi ngefans sama ganjar   klu anies dan imin banyak  yg tadinya benci anies lalu org  tsb gegara imin maka dia jadi pendukung  amin,10,133,220,991,in,1682627008017350657,1714598837401374947,Resty_J_Cayah,https://twitter.com/Resty_J_Cayah/status/1714598837401374947,Netral
2023-10-18 11:02:35+00:00,1714597838406172831,  pak ganjar pancen oke mahfud md wakile ayo dimenangke  gasgas polll httpstcoxbuljtxz,6,12,59,219,in,84221579,1714597838406172831,narkosun,https://twitter.com/narkosun/status/1714597838406172831,Netral
2023-10-18 11:01:18+00:00,1714597519014219867,ketua dpp pdip puan maharani meminta agar wartawan menanyakan kepada presiden joko widodo apakah masih mendukung ganjar pranowo di pilpres  atau tidak   puan mengaku ingin tahu apa jawaban jokowi apalagi setelah mahkamah konstitusi mengabulkan salah satu gugatan yang membuat httpstcodfuvizx,28,210,59,346,in,55507370,1714597519014219867,tvOneNews,https://twitter.com/tvOneNews/status/1714597519014219867,Netral
2023-10-18 10:52:48+00:00,1714595376286794053,saya bangga punya senior prof dr mahfud md yg hari ini dideklarasikan sebagai cawapres mendampingi ganjar sebagai capres dari pdip dan partai koalisinya prof mahfud itu tokoh  panutan di kampus sejak  saya dulu kuliah s di fh uii sekarang dia adalah idola banyak masyarakat httpstcoiblfkeau,8,84,128,864,in,201554665,1714595376286794053,henrysubiakto,https://twitter.com/henrysubiakto/status/1714595376286794053,Netral
2023-10-18 10:51:42+00:00,1714595099747991884,mahfud md yang baru saja diumumkan menjadi cawapres sebagai pasangan ganjar pranowo ternyata gemar kulineran berikut ini beberapa momen keseruannya saat sedang menikmati kuliner kegemarannya httpstcorungadww,10,21,103,152,in,120835525,1714595099747991884,vctrkmng,https://twitter.com/vctrkmng/status/1714595099747991884,Netral
2023-10-18 10:51:15+00:00,1714594988158587116,jangan tanyakan soal integritas kepada ganjar dan mahfud  duanya sama tidak mengenal kompromi untuk korupsi kolusi dan nepotisme  juga soal pelanggaran hukum jangan coba pasti dibabat habis  ganjarpresiden httpstcolteqkbv,11,219,83,541,in,1102461866129776640,1714594988158587116,Miduk17,https://twitter.com/Miduk17/status/1714594988158587116,Netral
2023-10-18 10:51:03+00:00,1714594938497986816,ini beneran ada nama pendukung ganjarmahfud yang make nama ini gokil idenya  httpstcouizwpcjo,7,18,39,167,in,86934018,1714594938497986816,zoelfick,https://twitter.com/zoelfick/status/1714594938497986816,Netral
2023-10-18 10:39:32+00:00,1714592040397496668,puan tolong tanyakan ke pak jokowi masih dukung ganjar atau tidak  petugas partai mulai ga update sama partai nih kasih sangsi dong jangan diem bae gas    httpstcodaenmkvsx,2,8,62,122,in,279312062,1714592040397496668,Kanseulir,https://twitter.com/Kanseulir/status/1714592040397496668,Netral
2023-10-18 10:38:11+00:00,1714591701279584553,pak ganjar dan pak anies  udah mendeklarasikan nama cawapresnya  tinggal pak prabowo yg belom mendeklarasikan  menurutmu siapa kira yg bakal jd cawapresnya pak prabowo  aku sih yakinbukan mas gibran httpstcopxawdluloi,7,81,28,224,in,1615310330724487169,1714591701279584553,Maudy_Apain,https://twitter.com/Maudy_Apain/status/1714591701279584553,Netral
